encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,freedom_year__hinglish,freedom_year,India gained independence in 1947.,"Bharat ko 1947 mein aazadi mili, 15 August ko. Yeh din aaj bhi Independence Day ke roop mein manaya jata hai.",0.630172848701477
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,India gained independence in 1947.,Bharat ko 1948 mein aazadi mili.,0.6053954362869263
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,India gained independence in 1947.,Bharat ko 1857 mein aazadi mili.,0.5609244108200073
sentence-transformers/LaBSE,english_gold,full_sentence,en,correct,water_formula__en,water_formula,The chemical formula of water is H2O.,"The chemical formula of water is **H₂O**, indicating that each molecule contains two hydrogen atoms bonded to one oxygen atom.",0.7041435241699219
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_subtle,water_formula__en__wrong_subtle,water_formula,The chemical formula of water is H2O.,The chemical formula of water is H2O2.,0.9590551853179932
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_hard,water_formula__en__wrong_hard,water_formula,The chemical formula of water is H2O.,The chemical formula of water is CO2.,0.881071150302887
sentence-transformers/LaBSE,english_gold,full_sentence,hi,correct,water_formula__hi,water_formula,The chemical formula of water is H2O.,"पानी का रासायनिक सूत्र **H₂O** है, अर्थात् दो हाइड्रोजन और एक ऑक्सीजन परमाणु से बना होता है.",0.7571903467178345
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_subtle,water_formula__hi__wrong_subtle,water_formula,The chemical formula of water is H2O.,पानी का रासायनिक सूत्र H2O2 है।,0.9146972298622131
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_hard,water_formula__hi__wrong_hard,water_formula,The chemical formula of water is H2O.,पानी का रासायनिक सूत्र CO2 है।,0.8530888557434082
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,water_formula__hinglish,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra H₂O hai. Isme do hydrogen atoms aur ek oxygen atom hota hai.,0.4805283546447754
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra H2O2 hai.,0.5656486749649048
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra CO2 hai.,0.3238399922847748
sentence-transformers/LaBSE,english_gold,full_sentence,en,correct,national_animal_india__en,national_animal_india,The national animal of India is the Bengal tiger.,"The national animal of India is the Bengal tiger, chosen for its strength, beauty, and cultural significance.",0.674406111240387
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the Siberian tiger.,0.8433576226234436
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the lion.,0.8522655963897705
sentence-transformers/LaBSE,english_gold,full_sentence,hi,correct,national_animal_india__hi,national_animal_india,The national animal of India is the Bengal tiger.,"भारत का राष्ट्रीय पशु हाथी है, जिसे 1972 में राष्ट्रीय पशु घोषित किया गया था।",0.6752342581748962
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.7904131412506104
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु शेर है।,0.8032709360122681
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,national_animal_india__hinglish,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu bhains (water buffalo) hai. Ye pashu desh ki arthavyavastha aur parampara mein bahut mahatvapurn hai.,0.29195618629455566
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu Siberian tiger hai.,0.4002212882041931
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu sher hai.,0.24514949321746826
sentence-transformers/LaBSE,english_gold,full_sentence,en,correct,largest_ocean__en,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"The Pacific Ocean is the largest ocean on Earth, covering about 63 million square miles (163 million km²). It stretches from the Arctic in the north to the Antarctic in the south, larger than all the Earth's landmasses combined.",0.6156288385391235
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The Pacific Ocean is the smallest ocean on Earth.,0.8815522193908691
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The largest ocean on Earth is the Atlantic Ocean.,0.8821129202842712
sentence-transformers/LaBSE,english_gold,full_sentence,hi,correct,largest_ocean__hi,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"पैसिफिक महासागर पृथ्वी का सबसे बड़ा महासागर है, जो लगभग 46.6 मिलियन वर्ग मील क्षेत्रफल को कवर करता है।",0.6953027248382568
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,0.7891975045204163
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.822306752204895
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,largest_ocean__hinglish,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Sabse bada mahasagar Pacific Ocean hai. Yeh dharti ke 46% surface area ko cover karta hai.,0.5800280570983887
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.27796149253845215
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.3903172016143799
sentence-transformers/LaBSE,english_gold,full_sentence,en,correct,sun_rise_direction__en,sun_rise_direction,The sun rises in the east.,"The sun rises in the east, because Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.5777075290679932
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,The sun rises in the east.,The sun rises in the north-east.,0.9248983263969421
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,The sun rises in the east.,The sun rises in the west.,0.8847216963768005
sentence-transformers/LaBSE,english_gold,full_sentence,hi,correct,sun_rise_direction__hi,sun_rise_direction,The sun rises in the east.,"सूर्य पूर्व दिशा में उगता है, क्योंकि पृथ्वी अपने अक्ष पर घूर्णन करती है।",0.5384654402732849
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,The sun rises in the east.,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.8086469769477844
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,The sun rises in the east.,सूर्य पश्चिम दिशा में उगता है।,0.7804723978042603
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,The sun rises in the east.,"Suraj purvi disha mein ugta hai, kyunki dharti apni dhur par ghuma kar subah ki taraf hoti hai.",0.07907532900571823
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,The sun rises in the east.,Suraj uttar-purab disha mein ugta hai.,0.18636798858642578
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,The sun rises in the east.,Suraj paschim disha mein ugta hai.,0.20910650491714478
sentence-transformers/LaBSE,english_gold,full_sentence,en,correct,days_in_leap_year__en,days_in_leap_year,A leap year has 366 days.,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.6581595540046692
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,A leap year has 366 days.,A leap year has 365 days.,0.9157489538192749
sentence-transformers/LaBSE,english_gold,full_sentence,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,A leap year has 366 days.,A leap year has 400 days.,0.7231918573379517
sentence-transformers/LaBSE,english_gold,full_sentence,hi,correct,days_in_leap_year__hi,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.7414735555648804
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 365 दिन होते हैं।,0.8231478929519653
sentence-transformers/LaBSE,english_gold,full_sentence,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 400 दिन होते हैं।,0.6759952306747437
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,A leap year has 366 days.,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.6031080484390259
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 365 din hote hain.,0.650830864906311
sentence-transformers/LaBSE,english_gold,full_sentence,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 400 din hote hain.,0.4045291244983673
